id,name,year,mean
1,Ale kommun,2006,0.0559946130336918
2,Ale kommun,2007,0.0546131595101215
3,Ale kommun,2008,0.0488749499561936
4,Ale kommun,2009,0.0511238921480111
5,Ale kommun,2010,0.0557391374592185
6,Ale kommun,2011,0.0650781091056451
7,Ale kommun,2012,0.0985260229615831
8,Ale kommun,2013,0.111129633604678
9,Ale kommun,2014,0.102979655220539
10,Ale kommun,2015,0.074011442345744
11,Ale kommun,2016,0.101902305458266
12,Ale kommun,2017,0.144045926584209
13,Ale kommun,2018,0.169108224316259
14,Ale kommun,2019,0.180579113884824
15,Ale kommun,2020,0.194309550916729
16,Alingsås kommun,2006,0.0358678197663758
17,Alingsås kommun,2007,0.0460011504311555
18,Alingsås kommun,2008,0.0460367124002808
19,Alingsås kommun,2009,0.0484287871737302
20,Alingsås kommun,2010,0.0472852669797395
21,Alingsås kommun,2011,0.0491199612916328
22,Alingsås kommun,2012,0.0518849015999052
23,Alingsås kommun,2013,0.0597135383527705
24,Alingsås kommun,2014,0.0789939317115247
25,Alingsås kommun,2015,0.0887598125480362
26,Alingsås kommun,2016,0.0871602857061248
27,Alingsås kommun,2017,0.0818423815756762
28,Alingsås kommun,2018,0.0862439692376672
29,Alingsås kommun,2019,0.0935277956802338
30,Alingsås kommun,2020,0.107958623423851
31,Älmhult kommun,2006,0.0331929651336408
32,Älmhult kommun,2007,0.064350369855599
33,Älmhult kommun,2008,0.0465069716076496
34,Älmhult kommun,2009,0.0441592392105229
35,Älmhult kommun,2010,0.0397677407372941
36,Älmhult kommun,2011,0.0515754684629412
37,Älmhult kommun,2012,0.0654308678838858
38,Älmhult kommun,2013,0.0566450607484612
39,Älmhult kommun,2014,0.0646070017426399
40,Älmhult kommun,2015,0.0631441274272108
41,Älmhult kommun,2016,0.0652675689584748
42,Älmhult kommun,2017,0.0705151810256917
43,Älmhult kommun,2018,0.0713574593208219
44,Älmhult kommun,2019,0.0718903183792647
45,Älmhult kommun,2020,0.0844702930300708
46,Älvdalen kommun,2006,0.0372262582532892
47,Älvdalen kommun,2007,0.0449533589211092
48,Älvdalen kommun,2008,0.056736480528545
49,Älvdalen kommun,2009,0.0489765271285503
50,Älvdalen kommun,2010,0.0412443514867058
51,Älvdalen kommun,2011,0.0405436430351752
52,Älvdalen kommun,2012,0.0451322754133623
53,Älvdalen kommun,2013,0.0619911223971915
54,Älvdalen kommun,2014,0.0530373391156121
55,Älvdalen kommun,2015,0.0583057542957211
56,Älvdalen kommun,2016,0.0636262583309263
57,Älvdalen kommun,2017,0.0909391525265232
58,Älvdalen kommun,2018,0.0579163110885437
59,Älvdalen kommun,2019,0.0674248619812677
60,Älvdalen kommun,2020,0.0717078161750103
61,Alvesta kommun,2006,0.0541158387870816
62,Alvesta kommun,2007,0.0569483417910352
63,Alvesta kommun,2009,0.050868302970428
64,Alvesta kommun,2010,0.0412184938557164
65,Alvesta kommun,2011,0.0503669993650823
66,Alvesta kommun,2012,0.0325959782681959
67,Alvesta kommun,2013,0.0361205263782564
68,Alvesta kommun,2014,0.0538449327698565
69,Alvesta kommun,2015,0.0679084195614953
70,Alvesta kommun,2016,0.0776232607905936
71,Alvesta kommun,2017,0.0767000756896497
72,Alvesta kommun,2018,0.0805145470487725
73,Alvesta kommun,2019,0.0848281638143352
74,Alvesta kommun,2020,0.0802595078858871
75,Älvkarleby kommun,2006,0.0475860566162293
76,Älvkarleby kommun,2007,0.0449109157504515
77,Älvkarleby kommun,2008,0.0392833324278775
78,Älvkarleby kommun,2009,0.0358467857710697
79,Älvkarleby kommun,2010,0.038227058262632
80,Älvkarleby kommun,2011,0.0462481043602478
81,Älvkarleby kommun,2012,0.0503626790528978
82,Älvkarleby kommun,2013,0.0552897629939407
83,Älvkarleby kommun,2014,0.0668804804898788
84,Älvkarleby kommun,2015,0.0763861689096675
85,Älvkarleby kommun,2016,0.0863313228592375
86,Älvkarleby kommun,2017,0.0872480724247173
87,Älvkarleby kommun,2018,0.107128236855456
88,Älvkarleby kommun,2019,0.160806596204904
89,Älvkarleby kommun,2020,0.16154366443197
90,Älvsbyn kommun,2006,0.0242111001229169
91,Älvsbyn kommun,2007,0.0396956627686437
92,Älvsbyn kommun,2008,0.0744907835288258
93,Älvsbyn kommun,2009,0.031806117552646
94,Älvsbyn kommun,2010,0.0374595999646873
95,Älvsbyn kommun,2011,0.059057932581994
96,Älvsbyn kommun,2012,0.0480878520406233
97,Älvsbyn kommun,2013,0.0502608760312895
98,Älvsbyn kommun,2014,0.0620672277778497
99,Älvsbyn kommun,2015,0.0543285809766527
100,Älvsbyn kommun,2016,0.0602183491572599
101,Älvsbyn kommun,2017,0.0705785884971455
102,Älvsbyn kommun,2018,0.0631847845234864
103,Älvsbyn kommun,2019,0.0610909698223977
104,Älvsbyn kommun,2020,0.0909332644036586
105,Åmål kommun,2006,0.0404400457237255
106,Åmål kommun,2007,0.0371835892297374
107,Åmål kommun,2008,0.0372779445893173
108,Åmål kommun,2009,0.0517161426819125
109,Åmål kommun,2010,0.0613518472281965
110,Åmål kommun,2011,0.0433195011650083
111,Åmål kommun,2012,0.0524179837193719
112,Åmål kommun,2013,0.0614831389748853
113,Åmål kommun,2014,0.0775927612967872
114,Åmål kommun,2015,0.106182977625296
115,Åmål kommun,2016,0.105370352540239
116,Åmål kommun,2017,0.104347991003204
117,Åmål kommun,2018,0.115959469507622
118,Åmål kommun,2019,0.149814950428246
119,Åmål kommun,2020,0.141678289898383
120,Aneby kommun,2006,0.0427829796617722
121,Aneby kommun,2007,0.0528171683272538
122,Aneby kommun,2008,0.0371705938723977
123,Aneby kommun,2009,0.0327449372095007
124,Aneby kommun,2010,0.0436619116974526
125,Aneby kommun,2011,0.0808673082129517
126,Aneby kommun,2012,0.0837046150164486
127,Aneby kommun,2013,0.0895235987148833
128,Aneby kommun,2014,0.0918062135363602
129,Aneby kommun,2015,0.0864401674073912
130,Aneby kommun,2016,0.0914061021512342
131,Aneby kommun,2017,0.103307494464076
132,Aneby kommun,2018,0.106462834286951
133,Aneby kommun,2019,0.111216654124653
134,Aneby kommun,2020,0.11990287129764
135,Ånge kommun,2006,0.0350096759511276
136,Ånge kommun,2007,0.0306988495118077
137,Ånge kommun,2008,0.0383624084988479
138,Ånge kommun,2009,0.033851045056072
139,Ånge kommun,2010,0.0454710523302798
140,Ånge kommun,2011,0.0640614938004581
141,Ånge kommun,2012,0.0711622010788956
142,Ånge kommun,2013,0.0721247608722415
143,Ånge kommun,2014,0.0780976501547828
144,Ånge kommun,2015,0.0770919649391477
145,Ånge kommun,2016,0.0864606238825572
146,Ånge kommun,2017,0.0819448561040321
147,Ånge kommun,2018,0.0718201652494389
148,Ånge kommun,2019,0.0936153096529427
149,Ånge kommun,2020,0.0987532800592264
150,Ängelholm kommun,2006,0.0370642783784594
151,Ängelholm kommun,2007,0.0443408372062178
152,Ängelholm kommun,2008,0.0555022010933054
153,Ängelholm kommun,2009,0.054328997499009
154,Ängelholm kommun,2010,0.057218916807331
155,Ängelholm kommun,2011,0.0516501022295847
156,Ängelholm kommun,2012,0.050397341491665
157,Ängelholm kommun,2013,0.060956556175367
158,Ängelholm kommun,2014,0.0706359490533697
159,Ängelholm kommun,2015,0.0806718465856564
160,Ängelholm kommun,2016,0.0869709181258971
161,Ängelholm kommun,2017,0.0869743698129855
162,Ängelholm kommun,2018,0.0937537394823396
163,Ängelholm kommun,2019,0.0864989521504365
164,Ängelholm kommun,2020,0.102201102158791
165,Arboga kommun,2006,0.060657633028552
166,Arboga kommun,2007,0.0664578342491004
167,Arboga kommun,2008,0.0647898323665828
168,Arboga kommun,2009,0.0515832846965217
169,Arboga kommun,2010,0.0741274497325415
170,Arboga kommun,2011,0.0982255959753052
171,Arboga kommun,2012,0.0931209754075787
172,Arboga kommun,2013,0.0977388986367689
173,Arboga kommun,2014,0.0843771623184011
174,Arboga kommun,2015,0.0917725535250014
175,Arboga kommun,2016,0.0956092407783164
176,Arboga kommun,2017,0.0860674142362004
177,Arboga kommun,2018,0.0858408123666895
178,Arboga kommun,2019,0.0991300400897417
179,Arboga kommun,2020,0.0923735734693891
180,Åre kommun,2006,0.0332306663443102
181,Åre kommun,2007,0.0338945518820292
182,Åre kommun,2008,0.031776183864073
183,Åre kommun,2009,0.039547150317754
184,Åre kommun,2010,0.0391833924238778
185,Åre kommun,2011,0.0529133639066467
186,Åre kommun,2012,0.0753978349628763
187,Åre kommun,2013,0.0644442874412849
188,Åre kommun,2014,0.0652649514113178
189,Åre kommun,2015,0.0631218933506743
190,Åre kommun,2016,0.0665972644917517
191,Åre kommun,2017,0.0741782578256529
192,Åre kommun,2018,0.0937859596827553
193,Åre kommun,2019,0.116032577013224
194,Åre kommun,2020,0.0902289752283073
195,Årjäng kommun,2006,0.041617334323805
196,Årjäng kommun,2007,0.0453330993260674
197,Årjäng kommun,2008,0.0454688578188252
198,Årjäng kommun,2009,0.036665413145858
199,Årjäng kommun,2010,0.0550772991503854
200,Årjäng kommun,2011,0.0266499482856591
201,Årjäng kommun,2012,0.0490606724432808
202,Årjäng kommun,2013,0.0544230321071339
203,Årjäng kommun,2014,0.0496144478761895
204,Årjäng kommun,2015,0.0514580611406175
205,Årjäng kommun,2016,0.0804223780107182
206,Årjäng kommun,2017,0.08464908577866
207,Årjäng kommun,2018,0.0925943120949981
208,Årjäng kommun,2019,0.0905166174289324
209,Årjäng kommun,2020,0.0611615964433222
210,Arjeplog kommun,2006,0.0614230549035489
211,Arjeplog kommun,2007,0.0593397177934852
212,Arjeplog kommun,2008,0.05555154205671
213,Arjeplog kommun,2009,0.038838895853667
214,Arjeplog kommun,2010,0.0565066466960887
215,Arjeplog kommun,2011,0.0548190552763095
216,Arjeplog kommun,2012,0.0439858810940285
217,Arjeplog kommun,2013,0.0458831935930156
218,Arjeplog kommun,2014,0.0519713434248027
219,Arjeplog kommun,2015,0.0485651207127533
220,Arjeplog kommun,2016,0.0555388848110127
221,Arjeplog kommun,2017,0.060895308773736
222,Arjeplog kommun,2018,0.0572015206250003
223,Arjeplog kommun,2019,0.060124888163714
224,Arjeplog kommun,2020,0.0574004237784607
225,Arvidsjaur kommun,2006,0.0286194862012196
226,Arvidsjaur kommun,2007,0.0318060805581438
227,Arvidsjaur kommun,2008,0.0318362360816472
228,Arvidsjaur kommun,2009,0.0303926362807811
229,Arvidsjaur kommun,2010,0.0488110097854455
230,Arvidsjaur kommun,2011,0.0485213483518847
231,Arvidsjaur kommun,2012,0.0439025288875349
232,Arvidsjaur kommun,2013,0.0615259247237877
233,Arvidsjaur kommun,2014,0.0749299312831927
234,Arvidsjaur kommun,2015,0.0707691425359646
235,Arvidsjaur kommun,2016,0.0829780031164623
236,Arvidsjaur kommun,2017,0.0702012536402739
237,Arvidsjaur kommun,2018,0.0763597134819653
238,Arvidsjaur kommun,2019,0.0751821609939933
239,Arvidsjaur kommun,2020,0.0792778575929097
240,Arvika kommun,2006,0.0390539124454956
241,Arvika kommun,2007,0.0442886982621993
242,Arvika kommun,2008,0.0524063063427358
243,Arvika kommun,2009,0.0452106101916202
244,Arvika kommun,2010,0.0400937832921424
245,Arvika kommun,2011,0.0505914309910622
246,Arvika kommun,2012,0.0615868275243841
247,Arvika kommun,2013,0.0524508270062021
248,Arvika kommun,2014,0.0790291212936827
249,Arvika kommun,2015,0.0859952018755808
250,Arvika kommun,2016,0.0781445101259431
251,Arvika kommun,2017,0.0807682814401137
252,Arvika kommun,2018,0.10582020777111
253,Arvika kommun,2019,0.101980804376146
254,Arvika kommun,2020,0.0979486130387761
255,Åsele kommun,2006,0.0321469213135606
256,Åsele kommun,2007,0.0444591893370245
257,Åsele kommun,2008,0.0391394620329694
258,Åsele kommun,2009,0.0380729085035539
259,Åsele kommun,2010,0.0343638809642842
260,Åsele kommun,2011,0.0434808587849881
261,Åsele kommun,2012,0.0414966313839182
262,Åsele kommun,2013,0.0359087257840699
263,Åsele kommun,2014,0.0531702252604575
264,Åsele kommun,2015,0.0541472103444424
265,Åsele kommun,2016,0.048692716078128
266,Åsele kommun,2017,0.0677902156381833
267,Åsele kommun,2018,0.0603198001138796
268,Åsele kommun,2019,0.0641223366244131
269,Åsele kommun,2020,0.0558313906468599
270,Askersund kommun,2006,0.0427552515937051
271,Askersund kommun,2007,0.0544106262994994
272,Askersund kommun,2008,0.0478113692059934
273,Askersund kommun,2009,0.0402434800724937
274,Askersund kommun,2010,0.0438297326314289
275,Askersund kommun,2011,0.0573867919756692
276,Askersund kommun,2012,0.0483688037071269
277,Askersund kommun,2013,0.0619882047447221
278,Askersund kommun,2014,0.0747101804256027
279,Askersund kommun,2015,0.0835447860410835
280,Askersund kommun,2016,0.0853121571573732
281,Askersund kommun,2017,0.0845418355711494
282,Askersund kommun,2018,0.0936994731371553
283,Askersund kommun,2019,0.0872129838692471
284,Askersund kommun,2020,0.09396852919412
285,Åstorp kommun,2006,0.0323966022385143
286,Åstorp kommun,2007,0.0366626327378375
287,Åstorp kommun,2008,0.041014413236531
288,Åstorp kommun,2009,0.0449053298829689
289,Åstorp kommun,2010,0.0383172747148154
290,Åstorp kommun,2011,0.0409468804518968
291,Åstorp kommun,2012,0.0454596682119875
292,Åstorp kommun,2013,0.0505765582000246
293,Åstorp kommun,2014,0.0647033144930069
294,Åstorp kommun,2015,0.0609055394580035
295,Åstorp kommun,2016,0.0681464672204915
296,Åstorp kommun,2017,0.0706794403003146
297,Åstorp kommun,2018,0.0769072172200607
298,Åstorp kommun,2019,0.0796620347080163
299,Åstorp kommun,2020,0.0786762696273306
300,Åtvidaberg kommun,2006,0.045632936877606
301,Åtvidaberg kommun,2007,0.0381059263931962
302,Åtvidaberg kommun,2008,0.0612708068013773
303,Åtvidaberg kommun,2009,0.0612658204520985
304,Åtvidaberg kommun,2010,0.0512096319273333
305,Åtvidaberg kommun,2011,0.0659041441433604
306,Åtvidaberg kommun,2012,0.0647043385371252
307,Åtvidaberg kommun,2013,0.0734054941209905
308,Åtvidaberg kommun,2014,0.0797687552184675
309,Åtvidaberg kommun,2015,0.0833626572830729
310,Åtvidaberg kommun,2016,0.0875806803565734
311,Åtvidaberg kommun,2017,0.0849236791444375
312,Åtvidaberg kommun,2018,0.0813045094472665
313,Åtvidaberg kommun,2019,0.105743524723464
314,Åtvidaberg kommun,2020,0.0729969110718961
315,Avesta kommun,2006,0.05995746352218
316,Avesta kommun,2007,0.065555059177412
317,Avesta kommun,2008,0.043410270014685
318,Avesta kommun,2009,0.0536321578125079
319,Avesta kommun,2010,0.0438548592660178
320,Avesta kommun,2011,0.0489807839976178
321,Avesta kommun,2012,0.0511576685617001
322,Avesta kommun,2013,0.0525039230450311
323,Avesta kommun,2014,0.0783352647029327
324,Avesta kommun,2015,0.0954090678151471
325,Avesta kommun,2016,0.10166372865564
326,Avesta kommun,2017,0.119863305071598
327,Avesta kommun,2018,0.131564528687905
328,Avesta kommun,2019,0.137176429687776
329,Avesta kommun,2020,0.135813744197313
330,Båstad kommun,2006,0.0738635775747914
331,Båstad kommun,2007,0.0392979563954968
332,Båstad kommun,2008,0.0500216560040785
333,Båstad kommun,2009,0.0486313495341008
334,Båstad kommun,2010,0.0500262747157016
335,Båstad kommun,2011,0.0605537340313302
336,Båstad kommun,2012,0.0541156912062064
337,Båstad kommun,2013,0.0596558639113605
338,Båstad kommun,2014,0.0584962882047832
339,Båstad kommun,2015,0.0622758428946046
340,Båstad kommun,2016,0.0871626504726183
341,Båstad kommun,2017,0.103849045799434
342,Båstad kommun,2018,0.0915328245453114
343,Båstad kommun,2019,0.0879108821855936
344,Båstad kommun,2020,0.110242307230454
345,Bengtsfors kommun,2006,0.04319188666106
346,Bengtsfors kommun,2007,0.0315995806035807
347,Bengtsfors kommun,2008,0.0367911459051024
348,Bengtsfors kommun,2009,0.0729211464680773
349,Bengtsfors kommun,2010,0.0336839622743211
350,Bengtsfors kommun,2011,0.063780279242569
351,Bengtsfors kommun,2012,0.0702922678047787
352,Bengtsfors kommun,2013,0.0559628282792556
353,Bengtsfors kommun,2014,0.0479619537709762
354,Bengtsfors kommun,2015,0.0529980405311048
355,Bengtsfors kommun,2016,0.0588930878278615
356,Bengtsfors kommun,2017,0.0607011189888217
357,Bengtsfors kommun,2018,0.0468928923762071
358,Bengtsfors kommun,2019,0.0854711869639625
359,Bengtsfors kommun,2020,0.108839494023161
360,Berg kommun,2006,0.0521792673873049
361,Berg kommun,2007,0.0446117778732876
362,Berg kommun,2008,0.0760410859454616
363,Berg kommun,2009,0.0267750748724555
364,Berg kommun,2010,0.0518170703478693
365,Berg kommun,2011,0.0685956648183465
366,Berg kommun,2012,0.083093730766431
367,Berg kommun,2013,0.0277725053461983
368,Berg kommun,2014,0.0548562072988348
369,Berg kommun,2015,0.0474659543578832
370,Berg kommun,2016,0.0813119885709705
371,Berg kommun,2017,0.0812486378918716
372,Berg kommun,2018,0.0906721006888316
373,Berg kommun,2019,0.090689505309297
374,Berg kommun,2020,0.0818259852224821
375,Bjurholm kommun,2006,0.0230303489901541
376,Bjurholm kommun,2007,0.0375934181542175
377,Bjurholm kommun,2008,0.0412402450180421
378,Bjurholm kommun,2009,0.0343659816925961
379,Bjurholm kommun,2010,0.0489827633068276
380,Bjurholm kommun,2011,0.0558259877844167
381,Bjurholm kommun,2012,0.0721952940605271
382,Bjurholm kommun,2013,0.0492741028180083
383,Bjurholm kommun,2014,0.0751975825627512
384,Bjurholm kommun,2015,0.0674679999262948
385,Bjurholm kommun,2016,0.0770978756031963
386,Bjurholm kommun,2017,0.0741530348999362
387,Bjurholm kommun,2018,0.0767064793543634
388,Bjurholm kommun,2019,0.11103251019781
389,Bjurholm kommun,2020,0.0788981483973683
390,Bjuv kommun,2006,0.0355992209748636
391,Bjuv kommun,2007,0.0399084477178507
392,Bjuv kommun,2008,0.0419723626977511
393,Bjuv kommun,2009,0.0491273801017989
394,Bjuv kommun,2010,0.0648351826541988
395,Bjuv kommun,2011,0.0653935295612257
396,Bjuv kommun,2012,0.0590469908555578
397,Bjuv kommun,2013,0.064820879787027
398,Bjuv kommun,2014,0.0701682984736829
399,Bjuv kommun,2015,0.0916692937827203
400,Bjuv kommun,2016,0.0908311164912432
401,Bjuv kommun,2017,0.0883736732906781
402,Bjuv kommun,2018,0.0907372743860409
403,Bjuv kommun,2019,0.100500807410296
404,Bjuv kommun,2020,0.113721566356393
405,Boden kommun,2006,0.0512438294761945
406,Boden kommun,2007,0.0382268369682544
407,Boden kommun,2008,0.0461716455189092
408,Boden kommun,2009,0.0614704806399269
409,Boden kommun,2010,0.0568311815577711
410,Boden kommun,2011,0.0598441756830822
411,Boden kommun,2012,0.0658491882465538
412,Boden kommun,2013,0.0758376123209501
413,Boden kommun,2014,0.105133678671123
414,Boden kommun,2015,0.113701100784237
415,Boden kommun,2016,0.122372770151465
416,Boden kommun,2017,0.113398832385501
417,Boden kommun,2018,0.11000159843868
418,Boden kommun,2019,0.122687636039986
419,Boden kommun,2020,0.121776023502027
420,Bollebygd kommun,2006,0.0402021246567675
421,Bollebygd kommun,2007,0.0375823480534609
422,Bollebygd kommun,2008,0.0490822790429891
423,Bollebygd kommun,2009,0.0566887978915619
424,Bollebygd kommun,2010,0.0609800267493394
425,Bollebygd kommun,2011,0.0439069198014895
426,Bollebygd kommun,2012,0.0541032395079701
427,Bollebygd kommun,2013,0.0578921654222289
428,Bollebygd kommun,2014,0.0614998466342178
429,Bollebygd kommun,2015,0.0683104082178683
430,Bollebygd kommun,2016,0.0732466390894726
431,Bollebygd kommun,2017,0.079388044396114
432,Bollebygd kommun,2018,0.112435131548905
433,Bollebygd kommun,2019,0.143968275697911
434,Bollebygd kommun,2020,0.150644771231565
435,Bollnäs kommun,2006,0.025068822888787
436,Bollnäs kommun,2007,0.0254324587972073
437,Bollnäs kommun,2008,0.0292683550910313
438,Bollnäs kommun,2009,0.0361002685709638
439,Bollnäs kommun,2010,0.0453501921450028
440,Bollnäs kommun,2011,0.0448113722617212
441,Bollnäs kommun,2012,0.0410514688158891
442,Bollnäs kommun,2013,0.0378473999957713
443,Bollnäs kommun,2014,0.047909143525351
444,Bollnäs kommun,2015,0.0477968683445572
445,Bollnäs kommun,2016,0.054886793627496
446,Bollnäs kommun,2017,0.0673841681046866
447,Bollnäs kommun,2018,0.0662804419549198
448,Bollnäs kommun,2019,0.0945488477438425
449,Bollnäs kommun,2020,0.0877355752525653
450,Borås stad,2006,0.0702492265518356
451,Borås stad,2007,0.068711363955367
452,Borås stad,2008,0.0808686514324052
453,Borås stad,2009,0.0483387096684583
454,Borås stad,2010,0.0564536295788002
455,Borås stad,2011,0.0513510398740481
456,Borås stad,2012,0.0530218911411136
457,Borås stad,2013,0.0568718020682543
458,Borås stad,2014,0.0657967241347462
459,Borås stad,2015,0.0703202051749394
460,Borås stad,2016,0.0678804009571101
461,Borås stad,2017,0.0775504941799288
462,Borås stad,2018,0.0853945076983555
463,Borås stad,2019,0.0815673983697703
464,Borås stad,2020,0.0889680549711786
465,Borgholm kommun,2006,0.0487536259556069
466,Borgholm kommun,2007,0.039502328456987
467,Borgholm kommun,2008,0.0374963052650784
468,Borgholm kommun,2009,0.0394161462090605
469,Borgholm kommun,2010,0.0738885359707399
470,Borgholm kommun,2011,0.0547850837438584
471,Borgholm kommun,2012,0.0758019465481139
472,Borgholm kommun,2013,0.0566154125788573
473,Borgholm kommun,2014,0.0956222865806421
474,Borgholm kommun,2015,0.132806659907781
475,Borgholm kommun,2016,0.146255043444641
476,Borgholm kommun,2017,0.157860261143353
477,Borgholm kommun,2018,0.157430664600514
478,Borgholm kommun,2019,0.144834860451613
479,Borgholm kommun,2020,0.152091709626843
480,Borlänge kommun,2006,0.0558953422363004
481,Borlänge kommun,2007,0.0525114968810286
482,Borlänge kommun,2008,0.0494745976544769
483,Borlänge kommun,2009,0.0678060944503632
484,Borlänge kommun,2010,0.0639142901148849
485,Borlänge kommun,2011,0.0658664461570574
486,Borlänge kommun,2012,0.0600345660445224
487,Borlänge kommun,2013,0.0647521831903355
488,Borlänge kommun,2014,0.0837535636226643
489,Borlänge kommun,2015,0.0863774000636665
490,Borlänge kommun,2016,0.0896793374676994
491,Borlänge kommun,2017,0.0946508259717414
492,Borlänge kommun,2018,0.107331359898335
493,Borlänge kommun,2019,0.111231653757268
494,Borlänge kommun,2020,0.109768162344637
495,Botkyrka kommun,2006,0.0529824876146052
496,Botkyrka kommun,2007,0.0496389380202199
497,Botkyrka kommun,2008,0.0543689587637061
498,Botkyrka kommun,2009,0.0613529030492722
499,Botkyrka kommun,2010,0.0601129673821141
500,Botkyrka kommun,2011,0.0676843789412615
501,Botkyrka kommun,2012,0.0664624125554252
502,Botkyrka kommun,2013,0.0721307006690758
503,Botkyrka kommun,2014,0.0771493430857673
504,Botkyrka kommun,2015,0.0863827763378531
505,Botkyrka kommun,2016,0.0863107812557634
506,Botkyrka kommun,2017,0.0855426881052607
507,Botkyrka kommun,2018,0.0932805082287262
508,Botkyrka kommun,2019,0.101357913092397
509,Botkyrka kommun,2020,0.110251038704181
510,Boxholm kommun,2006,0.0366383593578054
511,Boxholm kommun,2007,0.031972686477566
512,Boxholm kommun,2008,0.0337583814839583
513,Boxholm kommun,2009,0.0250045268198339
514,Boxholm kommun,2010,0.0340839774605425
515,Boxholm kommun,2011,0.0123895133159566
516,Boxholm kommun,2012,0.0281879158387321
517,Boxholm kommun,2013,0.0422770713663082
518,Boxholm kommun,2014,0.0293352872598155
519,Boxholm kommun,2015,0.0365508911556453
520,Boxholm kommun,2016,0.0334921328065792
521,Boxholm kommun,2017,0.0379784481577597
522,Boxholm kommun,2018,0.0382953153859024
523,Boxholm kommun,2019,0.0415781789596643
524,Boxholm kommun,2020,0.0533427535233881
525,Bräcke kommun,2006,0.0510852733316226
526,Bräcke kommun,2007,0.0375423058692382
527,Bräcke kommun,2008,0.0414529720784281
528,Bräcke kommun,2009,0.0383710348620532
529,Bräcke kommun,2010,0.050187008653756
530,Bräcke kommun,2011,0.0515490260072218
531,Bräcke kommun,2012,0.0596828603756867
532,Bräcke kommun,2013,0.0813040657763709
533,Bräcke kommun,2014,0.058218518972562
534,Bräcke kommun,2015,0.0634650251333848
535,Bräcke kommun,2016,0.0787131098848728
536,Bräcke kommun,2017,0.0766544799779868
537,Bräcke kommun,2018,0.0918814657765398
538,Bräcke kommun,2019,0.0744207560478733
539,Bräcke kommun,2020,0.0847427381575182
540,Bromölla kommun,2006,0.041178445662673
541,Bromölla kommun,2007,0.0518297396164595
542,Bromölla kommun,2008,0.0594458839502407
543,Bromölla kommun,2009,0.0541654009644094
544,Bromölla kommun,2010,0.0584847991333367
545,Bromölla kommun,2011,0.0529423022806533
546,Bromölla kommun,2012,0.0743280168113236
547,Bromölla kommun,2013,0.0521372104766602
548,Bromölla kommun,2014,0.0633821770148947
549,Bromölla kommun,2015,0.0709425971188666
550,Bromölla kommun,2016,0.0790458637527844
551,Bromölla kommun,2017,0.0808403045000547
552,Bromölla kommun,2018,0.0970724527185673
553,Bromölla kommun,2019,0.108144029315707
554,Bromölla kommun,2020,0.0918776934354911
555,Burlöv kommun,2006,0.0361227939051343
556,Burlöv kommun,2007,0.035901631006854
557,Burlöv kommun,2008,0.0394927681265097
558,Burlöv kommun,2009,0.044969926567273
559,Burlöv kommun,2010,0.0433636325306207
560,Burlöv kommun,2011,0.049210323504325
561,Burlöv kommun,2012,0.049417212599854
562,Burlöv kommun,2013,0.0703530426245707
563,Burlöv kommun,2014,0.0734922633155735
564,Burlöv kommun,2015,0.0894242203422419
565,Burlöv kommun,2016,0.110354813530689
566,Burlöv kommun,2017,0.105963174426412
567,Burlöv kommun,2018,0.104854684205247
568,Burlöv kommun,2019,0.104900995982259
569,Burlöv kommun,2020,0.109827158263265
570,Dals-Ed kommun,2006,0.042179556380434
571,Dals-Ed kommun,2007,0.0400320829915241
572,Dals-Ed kommun,2008,0.0535871727619662
573,Dals-Ed kommun,2009,0.0515232224393728
574,Dals-Ed kommun,2010,0.0556995814664634
575,Dals-Ed kommun,2011,0.0620381024030523
576,Dals-Ed kommun,2012,0.0614653644903262
577,Dals-Ed kommun,2013,0.0584222158177221
578,Dals-Ed kommun,2014,0.0870199566339271
579,Dals-Ed kommun,2015,0.105208179547052
580,Dals-Ed kommun,2016,0.111654020640649
581,Dals-Ed kommun,2017,0.102693511960557
582,Dals-Ed kommun,2018,0.14359983007708
583,Dals-Ed kommun,2019,0.125908173189857
584,Dals-Ed kommun,2020,0.177386669054164
585,Danderyd kommun,2006,0.0660386551564471
586,Danderyd kommun,2007,0.0503633110557844
587,Danderyd kommun,2008,0.0534945893796997
588,Danderyd kommun,2009,0.0506214579738057
589,Danderyd kommun,2010,0.0605496032902993
590,Danderyd kommun,2011,0.0669379524427434
591,Danderyd kommun,2012,0.0629957565126122
592,Danderyd kommun,2013,0.0663555831221461
593,Danderyd kommun,2014,0.110387081082826
594,Danderyd kommun,2015,0.132881286552525
595,Danderyd kommun,2016,0.130552181283129
596,Danderyd kommun,2017,0.132949787467218
597,Danderyd kommun,2018,0.136101520689262
598,Danderyd kommun,2019,0.138835226959003
599,Danderyd kommun,2020,0.139116304309619
600,Degerfors kommun,2006,0.0481216248891899
601,Degerfors kommun,2007,0.0482374974958584
602,Degerfors kommun,2008,0.0483164559339349
603,Degerfors kommun,2009,0.0359651094623705
604,Degerfors kommun,2010,0.0451644990235541
605,Degerfors kommun,2011,0.0444204056635251
606,Degerfors kommun,2012,0.0569951398280904
607,Degerfors kommun,2013,0.0544566284978861
608,Degerfors kommun,2014,0.0474178123244981
609,Degerfors kommun,2015,0.057848267239356
610,Degerfors kommun,2016,0.057167006424274
611,Degerfors kommun,2017,0.0623251292539262
612,Degerfors kommun,2018,0.0559900363549649
613,Degerfors kommun,2019,0.0630949621404911
